Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
1,SR0CK,439.062500,-,7.600000,Tone,77.0,77.0,FM,12.5,Serock
2,SR0DN,439.512500,-,7.600000,Tone,77.0,77.0,FM,12.5,Wola Rębkowska
3,SR0DZ,439.537500,-,7.600000,,88.5,77.0,FM,12.5,Serock
4,SR0LU,438.350000,-,7.600000,Tone,67.0,67.0,FM,12.5,Lubawa
5,SR0MI,438.312500,-,7.600000,Tone,67.0,67.0,FM,12.5,Miłomłyn
6,SR0ON,438.487500,-,7.600000,Tone,67.0,67.0,FM,12.5,Olsztyn
7,SR0WW,438.825000,-,7.600000,Tone,82.5,82.5,FM,12.5,Wolin
9,SR1CH,145.787500,split,439.500000,Tone,82.5,82.5,FM,12.5,Czartoryja
10,SR1CZ,438.712500,-,7.600000,Tone,82.5,88.5,FM,12.5,Czaplinek
11,SR1D,145.612500,-,0.600000,Tone,77.0,77.0,FM,12.5,Dębno
13,SR1G,145.625000,-,0.600000,Tone,88.5,88.5,FM,12.5,Kołobrzeg
14,SR1K,145.700000,-,0.600000,Tone,82.5,82.5,FM,12.5,Stargard
16,SR1KN,438.675000,-,7.600000,,88.5,88.5,FM,12.5,Koszalin Góra Chełmska - wieża widokowa
17,SR1LS,1298.300000,-,28.000000,,88.5,88.5,FM,12.5,Szczecin
18,SR1N,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Koszalin
19,SR1P,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Postomino
20,SR1RE,439.150000,-,7.600000,Tone,88.5,88.5,FM,12.5,Resko
21,SR1RG,438.875000,-,7.600000,Tone,82.5,82.5,FM,12.5,Trzebiatów
22,SR1S,145.775000,-,0.600000,Tone,82.5,82.5,FM,12.5,Szczecin
23,SR1SZ,439.075000,-,7.600000,Tone,82.5,82.5,FM,12.5,Szczecin
24,SR1TS,29.670000,-,0.100000,Tone,82.5,82.5,FM,12.5,Szczecin
25,SR1UVH,439.025000,-,7.600000,,88.5,88.5,DV,12.5,Świnoujście
26,SR1UVS,439.412500,-,7.600000,,88.5,88.5,DV,12.5,Szczecin
29,SR1W,145.612500,-,0.600000,Tone,82.5,82.5,FM,12.5,Świnoujście
30,SR1WA,439.400000,-,7.600000,Tone,82.5,82.5,FM,12.5,Wałcz
33,SR1WU,438.725000,-,7.600000,Tone,82.5,82.5,FM,12.5,Świnoujście
34,SR1WX,439.200000,-,7.600000,Tone,82.5,82.5,FM,12.5,Stargard
36,SR1Z,145.637500,-,0.600000,Tone,82.5,82.5,FM,12.5,Kołowo EMITEL
38,SR1ZK-B,439.300000,-,7.600000,,88.5,88.5,DV,12.5,Kołowo
40,SR23BN,1298.175000,-,28.000000,,88.5,71.9,FM,12.5,Będzin
41,SR23CM,1298.100000,-,28.000000,,88.5,88.5,FM,12.5,Skrzyczne
44,SR2BG,145.725000,-,0.600000,Tone,67.0,67.0,FM,12.5,Bydgoszcz
45,SR2BT,439.100000,-,7.600000,Tone,77.0,77.0,FM,12.5,Bory Tucholskie
46,SR2BW,438.700000,-,7.600000,,88.5,88.5,FM,12.5,Bytów - komin ciepłowni Veolia Północ
47,SR2BY,438.725000,-,7.600000,Tone,67.0,67.0,FM,12.5,Bydgoszcz
48,SR2C,145.600000,-,0.600000,Tone,94.8,94.8,FM,12.5,Chwaszczyno EMITEL
53,SR2EL,439.550000,-,7.600000,Tone,94.8,94.8,FM,12.5,Elbląg
54,SR2FM,439.537500,-,7.600000,Tone,74.4,74.4,FM,12.5,Szubin - Jabłowo Pałuckie / wieża p.poż
56,SR2GA,438.975000,-,7.600000,Tone,94.8,94.8,FM,12.5,Władysławowo
57,SR2GD,439.075000,-,7.600000,Tone,94.8,94.8,FM,12.5,Gdańsk
59,SR2GD-C,439.087500,-,7.600000,Tone,94.8,94.8,FM,12.5,Gdańsk
60,SR2GDA,439.350000,-,7.600000,Tone,94.8,94.8,FM,12.5,Smętowo Graniczne
62,SR2GN,439.325000,-,7.600000,Tone,94.8,94.8,FM,12.5,Gniewino - Wieża widokowa
63,SR2GR,439.200000,-,7.600000,Tone,94.8,88.5,FM,12.5,Grudziądz
64,SR2GRU,145.687500,-,0.600000,Tone,94.8,88.5,FM,12.5,Grudziądz
65,SR2GS,438.550000,-,7.600000,Tone,94.8,94.8,FM,12.5,Chwaszczyno
66,SR2GT,439.025000,-,7.600000,Tone,94.8,94.8,FM,12.5,Chwaszczyno EMITEL
68,SR2J,145.587500,-,0.600000,Tone,74.4,74.4,FM,12.5,Szubin - Jabłowo Pałuckie / wieża p.poż
69,SR2JJ,439.162500,-,7.600000,Tone,74.4,74.4,FM,12.5,Szubin - Jabłowo Pałuckie / wieża p.poż
70,SR2K,145.712500,-,0.600000,Tone,88.5,88.5,FM,12.5,Toruń
71,SR2KU,439.425000,-,7.600000,Tone,94.8,94.8,FM,12.5,Wieżyca
72,SR2KY,439.250000,-,7.600000,,88.5,88.5,FM,12.5,Kwidzyn
76,SR2PA,439.300000,-,7.600000,Tone,94.8,94.8,FM,12.5,Pasłęk
77,SR2PB,145.737500,-,0.600000,Tone,88.5,88.5,FM,12.5,Brodnica
78,SR2R,145.650000,-,0.600000,Tone,67.0,67.0,FM,12.5,Inowrocław
79,SR2RR,438.662500,-,7.600000,Tone,67.0,67.0,FM,12.5,Inowrocław
80,SR2SL,438.750000,-,7.600000,,88.5,88.5,FM,12.5,Słupsk
81,SR2SWR,438.775000,-,7.600000,Tone,88.5,88.5,FM,12.5,Toruń
82,SR2T,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Toruń
83,SR2UVF,438.937500,-,7.600000,,88.5,88.5,DV,12.5,Bydgoszcz
85,SR2UVG-B,438.687500,-,7.600000,,88.5,88.5,DV,12.5,Chwaszczyno EMITEL
86,SR2UVO,438.962500,-,7.600000,,88.5,88.5,DV,12.5,Włocławek
87,SR2UVT-C,145.662500,-,0.600000,,88.5,88.5,DV,12.5,Tuchola
88,SR2UVV-B,439.362500,-,7.600000,,88.5,88.5,DV,12.5,Szubin - Jabłowo Pałuckie / wieża p.poż
89,SR2VV,439.137500,-,7.600000,Tone,74.4,74.4,FM,12.5,Szubin
90,SR2VV-B,145.750000,-,0.600000,,88.5,74.4,FM,12.5,Szubin
91,SR2VVV,439.337500,-,7.600000,,88.5,88.5,DV,12.5,Szubin
92,SR2VVV-B,438.812500,-,7.600000,,88.5,88.5,DV,12.5,Szubin
93,SR2W,145.737500,-,0.600000,Tone,82.5,82.5,FM,12.5,Włocławek
95,SR2WL,439.025000,-,7.600000,Tone,82.5,88.5,FM,12.5,Włocławek
96,SR2Z,145.650000,-,0.600000,Tone,94.8,94.8,FM,12.5,Gdynia-Oksywie EMITEL
97,SR3A,145.662500,-,0.600000,Tone,79.7,79.7,FM,12.5,RTCN Jemiołów/Łagów maszt EmiTel
101,SR3DOS,438.287500,-,7.600000,,88.5,88.5,DV,12.5,Ostrów Wielkopolski
105,SR3G,145.750000,-,0.600000,Tone,77.0,77.0,FM,12.5,Gorzów Wielkopolski
106,SR3GO,439.175000,-,7.600000,Tone,77.0,88.5,FM,12.5,Gorzów Wielkopolski
107,SR3GW,438.950000,-,7.600000,Tone,77.0,88.5,FM,12.5,Gorzów Wielkopolski - lokalny
108,SR3J,439.500000,-,7.600000,Tone,79.7,79.7,FM,12.5,RTCN Jemiołów/Łagów maszt EmiTel
109,SR3JA,438.975000,-,7.600000,Tone,110.9,110.9,FM,12.5,Jarocin, ul. Kościuszki 43
111,SR3K,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Kalisz
113,SR3KEP,438.437500,-,7.600000,Tone,103.5,88.5,FM,12.5,Kępno
114,SR3KH,438.800000,-,7.600000,,88.5,88.5,FM,12.5,Koło - ZST
117,SR3L,145.775000,-,0.600000,Tone,103.5,103.5,FM,12.5,Leszno
118,SR3LS,439.275000,-,7.600000,Tone,103.5,103.5,FM,12.5,Leszno
119,SR3LW,439.125000,-,7.600000,Tone,110.9,110.9,FM,12.5,Lwówek
121,SR3MDW,439.225000,-,7.600000,Tone,103.5,103.5,FM,12.5,Leszno
122,SR3N,145.687500,-,0.600000,Tone,110.9,110.9,FM,12.5,Piła
123,SR3O,145.725000,-,0.600000,Tone,103.5,88.5,FM,12.5,Ostrów Wielkopolski
124,SR3OS,439.300000,-,7.600000,Tone,103.5,103.5,FM,12.5,Ostrów Wielkopolski
125,SR3P,145.650000,-,0.600000,Tone,110.9,110.9,FM,12.5,Poznań - Dębiec
126,SR3PB,438.875000,-,7.600000,Tone,110.9,110.9,FM,12.5,Pobiedziska
127,SR3PI,439.050000,-,7.600000,Tone,67.0,67.0,FM,12.5,Piła
128,SR3PO,1298.400000,-,28.000000,,88.5,88.5,FM,12.5,Poznań
129,SR3PO,439.200000,-,7.600000,Tone,110.9,110.9,FM,12.5,Poznań
130,SR3PX,438.900000,-,7.600000,Tone,110.9,110.9,FM,12.5,Słomowo
131,SR3RR,438.825000,-,7.600000,Tone,103.5,103.5,FM,12.5,Rawicz
132,SR3SN,439.100000,-,7.600000,Tone,100.0,100.0,FM,12.5,Świebodzin
133,SR3T,145.637500,-,0.600000,Tone,110.9,110.9,FM,12.5,Malanów
134,SR3TU,439.150000,-,7.600000,,88.5,88.5,FM,12.5,Turek
135,SR3UVJ,438.412500,-,7.600000,,88.5,88.5,DV,12.5,RTCN Jemiołów/Łagów maszt EmiTel
136,SR3UVL,439.237500,-,7.600000,,88.5,88.5,DV,12.5,Leszno
138,SR3WT,439.325000,-,7.600000,Tone,110.9,110.9,FM,12.5,Wolsztyn
139,SR3X,145.762500,-,0.600000,Tone,110.9,110.9,FM,12.5,Poznań
140,SR3XX,439.025000,-,7.600000,Tone,110.9,110.9,FM,12.5,Poznań
141,SR3XXX,438.700000,-,7.600000,Tone,110.9,110.9,FM,12.5,RTCN Poznań/Śrem, maszt EmiTel, adres Góra 42 koło Śremu
142,SR3Z,145.712500,-,0.600000,Tone,71.9,71.9,FM,12.5,Zielona Góra
144,SR3ZF,1298.500000,-,28.000000,,88.5,88.5,FM,12.5,Zielona Góra
145,SR3ZG,439.075000,-,7.600000,Tone,203.5,203.5,FM,12.5,Zielona Góra
146,SR3ZJ,438.750000,-,7.600000,Tone,79.7,79.7,FM,12.5,RTCN Jemiołów/Łagów maszt EmiTel
147,SR3ZX,439.350000,-,7.600000,,88.5,88.5,DV,12.5,Zielona Góra
148,SR4AUU,439.337500,-,7.600000,Tone,67.0,67.0,FM,12.5,Augustów
149,SR4AUV,145.687500,-,0.600000,Tone,67.0,67.0,FM,12.5,KO13MV
150,SR4BA,438.537500,-,7.600000,Tone,67.0,67.0,FM,12.5,Kiertyny Małe k/Bartoszyc
154,SR4BK,438.925000,-,7.600000,,88.5,88.5,FM,12.5,Białystok, Politechnika Białostocka
155,SR4BL,438.600000,-,7.600000,Tone,67.0,67.0,FM,12.5,Łomża
156,SR4BS,439.025000,-,7.600000,Tone,67.0,67.0,FM,12.5,Białystok
159,SR4D,145.787500,-,0.600000,Tone,67.0,67.0,FM,12.5,Miłki k/Giżycka  EMITEL
162,SR4DGT,438.575000,-,7.600000,Tone,67.0,67.0,FM,12.5,Góra Dylewska EMITEL
163,SR4DM,438.300000,-,7.600000,Tone,67.0,67.0,FM,12.5,Dobre Miasto
164,SR4DMR,438.612500,-,7.600000,,88.5,88.5,FM,12.5,Ełk
166,SR4EL,439.050000,-,7.600000,Tone,94.8,94.8,FM,12.5,Elbląg
168,SR4H,439.237500,-,7.600000,Tone,67.0,67.0,FM,12.5,Hajnówka
169,SR4IL,438.212500,-,7.600000,Tone,67.0,67.0,FM,12.5,Iława
170,SR4J,145.625000,-,0.600000,Tone,67.0,67.0,FM,12.5,Góra Dylewska EMITEL
172,SR4L,438.100000,-,7.600000,,88.5,88.5,DV,12.5,Łomża
173,SR4LDG,1298.200000,-,28.000000,Tone,67.0,67.0,FM,12.5,Góra Dylewska EMITEL
174,SR4LG,438.725000,-,7.600000,Tone,67.0,67.0,FM,12.5,Giełczyn
175,SR4LM,1298.600000,-,28.000000,,88.5,88.5,FM,12.5,Miłki k/Giżycka EMITEL
176,SR4LO,439.100000,-,7.600000,Tone,67.0,67.0,FM,12.5,Łomża - maszt
177,SR4LU,439.375000,-,7.600000,Tone,67.0,67.0,FM,12.5,LUBAWA
178,SR4M,145.600000,-,0.600000,Tone,67.0,67.0,FM,12.5,Miłki k/Giżycka  EMITEL
179,SR4MI,438.750000,-,7.600000,Tone,67.0,67.0,FM,12.5,Miłki k/Giżycka EMITEL
182,SR4MO,438.450000,-,7.600000,Tone,67.0,67.0,FM,12.5,
183,SR4MR,439.150000,-,7.600000,Tone,67.0,67.0,FM,12.5,Mrągowo - wieża ciśnień wodociągów
184,SR4MWO,438.150000,-,7.600000,Tone,67.0,67.0,FM,12.5,Mrągowo
185,SR4O,145.725000,-,0.600000,,88.5,67.0,FM,12.5,Olsztyn
187,SR4OEX,145.687500,split,145.087500,Tone,67.0,88.5,FM,12.5,Olecko
188,SR4OL,438.512500,-,7.600000,Tone,67.0,67.0,FM,12.5,Olsztynek
189,SR4ON,438.675000,-,7.600000,Tone,67.0,67.0,FM,12.5,Olsztyn
192,SR4ONX,438.950000,-,7.600000,,88.5,88.5,FM,12.5,Olsztyn
193,SR4OS,438.400000,-,7.600000,Tone,67.0,67.0,FM,12.5,Ostróda
194,SR4PA,439.000000,-,7.600000,Tone,94.8,94.8,FM,12.5,Pasłęk, pow. elbląski
195,SR4PA,145.775000,-,0.600000,Tone,94.8,94.8,FM,12.5,Pasłęk
196,SR4PL,439.575000,-,7.600000,Tone,67.0,67.0,FM,12.5,Podleśna 66
197,SR4RS,145.700000,-,0.600000,Tone,67.0,67.0,FM,12.5,Białystok
198,SR4S,145.575000,-,0.600000,Tone,67.0,67.0,FM,12.5,Sokółka
199,SR4SA,439.375000,-,7.600000,Tone,67.0,67.0,FM,12.5,Sokółka
200,SR4SK,438.125000,-,7.600000,Tone,67.0,67.0,FM,12.5,Skitławki
201,SR4SN,438.875000,-,7.600000,Tone,67.0,88.5,FM,12.5,Szczytno
202,SR4SU,438.800000,-,7.600000,Tone,67.0,67.0,FM,12.5,Jeleniewo
203,SR4SUU,438.900000,-,7.600000,,88.5,88.5,FM,12.5,Suwałki, ul. Mickiewicza 15
204,SR4SUW,434.700000,+,0.000000,Tone,67.0,67.0,FM,12.5,Suwałki
205,SR4SW,439.325000,-,7.600000,,88.5,88.5,FM,12.5,Świętajno
206,SR4SWE,439.450000,-,7.600000,,88.5,88.5,DV,12.5,Świętajno
207,SR4U,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Białystok
208,SR4UBI,439.425000,-,7.600000,,88.5,88.5,DV,12.5,Białystok
209,SR4UG,438.775000,-,7.600000,,88.5,88.5,DV,12.5,Giby
210,SR4UVD,439.512500,-,7.600000,,88.5,88.5,DV,12.5,Góra Dylewska EMITEL
211,SR4UVE,438.600000,-,7.600000,Tone,94.8,88.5,FM,12.5,Pasłęk
212,SR4UVM,439.487500,-,7.600000,,88.5,88.5,DV,12.5,Miłki k/Giżycka  EMITEL
213,SR4UVN,439.462500,-,7.600000,,88.5,88.5,DV,12.5,Olsztyn
214,SR4WA,438.125000,-,7.600000,Tone,67.0,67.0,FM,12.5,Wawrowice
215,SR4X,145.600000,-,0.600000,Tone,67.0,88.5,FM,12.5,Juchnowiec
217,SR5CI,438.437500,-,7.600000,Tone,127.3,88.5,FM,12.5,Ciechanów
220,SR5DV,145.587500,-,0.600000,Tone,127.3,127.3,FM,12.5,
222,SR5E,439.375000,-,7.600000,Tone,127.3,127.3,FM,12.5,Warszawa-Ochota, ul. Częstochowska
224,SR5FWG,438.250000,-,7.600000,Tone,127.3,127.3,FM,12.5,Garwolin
225,SR5GM,439.225000,-,7.600000,Tone,127.3,127.3,FM,12.5,Grodzisk Mazowiecki
226,SR5GR,438.800000,-,7.600000,Tone,127.3,127.3,FM,12.5,GRÓJEC, ul. PIŁSUDSKIEGO 6
227,SR5ID,439.037500,-,7.600000,Tone,127.3,127.3,FM,12.5,Kuflew
229,SR5KO,439.200000,-,7.600000,Tone,118.8,118.8,FM,12.5,Kozienice
230,SR5KP,29.680000,split,29.580000,Tone,127.3,127.3,FM,12.5,Moszna-Parcela komin Elektrociepłowni Pruszków II
231,SR5KPN,438.200000,split,430.600000,Tone,127.3,127.3,FM,12.5,Zamczysko
232,SR5LOM,1298.400000,-,28.000000,,88.5,88.5,FM,12.5,Łomianki
233,SR5LW,1298.100000,-,28.000000,,88.5,88.5,FM,12.5,Pruszków
235,SR5MM,438.950000,-,7.600000,Tone,127.3,127.3,FM,12.5,Mińsk Mazowiecki
237,SR5ND,439.425000,-,7.600000,Tone,127.3,127.3,FM,12.5,Nowy Dwór Mazowiecki
238,SR5NRD,438.975000,split,431.375000,Tone,127.3,88.5,FM,12.5,Cybulin
239,SR5O,145.675000,-,0.600000,Tone,127.3,127.3,FM,12.5,Ostrołęka
240,SR5OK,439.262500,-,7.600000,,88.5,88.5,DV,12.5,Kadzidło
242,SR5OS,439.050000,-,7.600000,Tone,67.0,67.0,FM,12.5,Ostrołęka
243,SR5P,145.725000,-,0.600000,Tone,127.3,88.5,FM,12.5,Płock
244,SR5PL,439.125000,-,7.600000,Tone,127.3,127.3,FM,12.5,Płock
246,SR5PN,145.662500,-,0.600000,Tone,127.3,88.5,FM,12.5,Płońsk
247,SR5POT,439.150000,-,7.600000,Tone,127.3,127.3,FM,12.5,Warszawa, ul. Chełmżyńska
248,SR5PR,439.175000,-,7.600000,,88.5,88.5,FM,12.5,Pruszków
250,SR5R,145.600000,-,0.600000,Tone,127.3,88.5,FM,12.5,Pruszków
251,SR5RA,438.925000,-,7.600000,Tone,118.8,118.8,FM,12.5,Radom
252,SR5RAD,145.787500,-,0.600000,Tone,118.8,118.8,FM,12.5,RADOM - maszt Emitel
253,SR5RK,438.750000,-,7.600000,Tone,118.8,118.8,FM,12.5,Kozłowiec - Przysucha RTCN
254,SR5RR,439.275000,-,7.600000,Tone,127.3,127.3,FM,12.5,Warszawa - Mokotów, ul. Iberyjska
255,SR5S,145.612500,-,0.600000,Tone,127.3,127.3,FM,12.5,Siedlce
256,SR5SE,438.750000,-,7.600000,Tone,127.3,127.3,FM,12.5,Siedlce
258,SR5U,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Warszawa Ursus
259,SR5UOS,438.912500,-,7.600000,,88.5,88.5,DV,12.5,Ostrołęka
260,SR5UR,439.300000,-,7.600000,Tone,127.3,88.5,FM,12.5,Warszawa Ursus
262,SR5UVR,438.525000,-,7.600000,,88.5,88.5,DV,12.5,Radom
263,SR5VW,438.825000,-,7.600000,Tone,67.0,67.0,FM,12.5,Różan EMITEL
264,SR5W,145.750000,-,0.600000,Tone,127.3,127.3,FM,12.5,Warszawa - komin EC Kawęczyn
265,SR5WA,439.350000,-,7.600000,Tone,127.3,127.3,FM,12.5,Warszawa - komin EC Kawęczyn
266,SR5WAD,438.337500,-,7.600000,Tone,127.3,127.3,FM,12.5,Warszawa - komin EC Kawęczyn
268,SR5WC,438.600000,-,7.600000,,88.5,88.5,DV,12.5,Moszna-Parcela komin Elektrociepłowni Pruszków II
270,SR5WF,439.200000,-,7.600000,,88.5,88.5,DV,12.5,Warszawa
272,SR5WP,438.625000,-,7.600000,Tone,127.3,127.3,FM,12.5,Moszna-Parcela komin Elektrociepłowni Pruszków II
275,SR5WWL,438.462500,-,7.600000,Tone,127.3,127.3,FM,12.5,Marki
276,SR5WZ,439.000000,-,7.600000,Tone,127.3,127.3,FM,12.5,Moszna-Parcela komin Elektrociepłowni Pruszków II
277,SR5YAM,430.537500,+,0.000000,,88.5,88.5,DV,12.5,Komorów
278,SR5YM,438.300000,-,7.600000,,88.5,88.5,DV,12.5,Komorów
279,SR5ZIP,439.250000,-,7.600000,Tone,127.3,127.3,FM,12.5,Warszawa
280,SR5ZQ,438.862500,-,7.600000,,88.5,88.5,DV,12.5,Skierniewice
281,SR5ZU,438.700000,-,7.600000,Tone,88.5,88.5,FM,12.5,Żuromin
282,SR5ZZZ,439.112500,-,7.600000,Tone,127.3,127.3,FM,12.5,Otwock
283,SR6A,145.575000,-,0.600000,,88.5,88.5,DV,12.5,Brzeg
284,SR6AA,439.400000,-,7.600000,Tone,67.0,88.5,FM,12.5,Legnica
285,SR6ACZ,438.950000,-,7.600000,Tone,103.5,103.5,FM,12.5,Wrocław
286,SR6B,145.762500,-,0.600000,Tone,77.0,77.0,FM,12.5,Działoszyn - stacja meteo
287,SR6C,439.250000,-,7.600000,Tone,67.0,67.0,FM,12.5,Bolesławiec
288,SR6DA,439.137500,-,7.600000,,88.5,88.5,FM,12.5,Dalachów
290,SR6DKB,438.262500,-,7.600000,,88.5,88.5,DV,12.5,Krapkowice
291,SR6DL,144.975000,+,0.000000,,88.5,88.5,FM,12.5,Dalachów
292,SR6DMO,438.625000,-,7.600000,Tone,94.8,94.8,FM,12.5,Oława
294,SR6DST,145.687500,-,0.600000,Tone,123.0,123.0,FM,12.5,Strzelin, Wieża Ciśnień
295,SR6DWS,438.462500,-,7.600000,,88.5,88.5,DV,12.5,Wielka Sowa
297,SR6F,145.750000,-,0.600000,Tone,71.9,71.9,FM,12.5,Wysoka k. Góry św. Anny EMITEL
298,SR6FG,439.187500,-,7.600000,Tone,103.5,103.5,FM,12.5,
299,SR6G,145.625000,-,0.600000,Tone,94.8,94.8,FM,12.5,Góra Ślęża EMITEL
300,SR6GL,438.750000,-,7.600000,,88.5,88.5,FM,12.5,Głubczyce
302,SR6J,145.675000,-,0.600000,Tone,67.0,67.0,FM,12.5,Góra Szrenica/Szklarska Poręba
303,SR6JG,438.675000,-,7.600000,Tone,67.0,67.0,FM,12.5,Góra Kopa/Karpacz
304,SR6K,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Jugów
305,SR6L,439.200000,-,7.600000,Tone,67.0,67.0,FM,12.5,Legnica
306,SR6LWS,439.287500,-,7.600000,Tone,94.8,94.8,FM,12.5,Wielka Sowa
307,SR6LZM,438.600000,-,7.600000,Tone,103.5,103.5,FM,12.5,Żmigród
308,SR6MA,438.725000,-,7.600000,Tone,94.8,88.5,FM,12.5,Góra Ślęża EMITEL
309,SR6MI,439.337500,-,7.600000,Tone,67.0,88.5,FM,12.5,Miłkowice
310,SR6MRU,439.300000,-,7.600000,,88.5,88.5,FM,12.5,Wrocław
311,SR6NR,439.425000,-,7.600000,Tone,94.8,88.5,FM,12.5,Nowa Ruda-Słupiec
312,SR6OA,438.875000,-,7.600000,Tone,123.0,123.0,FM,12.5,Oława
313,SR6OO,439.250000,-,7.600000,Tone,123.0,123.0,FM,12.5,Olesno
314,SR6OP,439.325000,-,7.600000,Tone,94.8,94.8,FM,12.5,Opole
315,SR6PS,438.800000,-,7.600000,Tone,94.8,94.8,FM,12.5,Świdnica
316,SR6R,145.600000,-,0.600000,Tone,103.5,103.5,FM,12.5,Wrocław
317,SR6RC,438.100000,-,7.600000,Tone,67.0,67.0,FM,12.5,Wrocław
319,SR6S,145.787500,-,0.600000,Tone,94.8,94.8,FM,12.5,Wielka Sowa
321,SR6TT,439.225000,-,7.600000,Tone,67.0,67.0,FM,12.5,59-420 BOLKÓW STARE ROCHOWICE 116
322,SR6TW,438.750000,-,7.600000,,88.5,88.5,DV,12.5,Chełstów
323,SR6UKB,439.262500,-,7.600000,Tone,94.8,94.8,FM,12.5,Kopa Biskupia
325,SR6UPK,438.537500,-,7.600000,Tone,67.0,88.5,FM,12.5,50.763453, 15.639642
326,SR6UVO,439.387500,-,7.600000,Tone,94.8,94.8,FM,12.5,Elektrownia Opole, Brzezie k/Opola
327,SR6UVW,439.012500,-,7.600000,,88.5,88.5,DV,12.5,Wrocław - Dom Akademicki
328,SR6UVX,439.412500,-,7.600000,Tone,103.5,88.5,FM,12.5,Żmigród
329,SR6UVY,439.212500,-,7.600000,,88.5,88.5,FM,12.5,Oława
330,SR6W,145.662500,-,0.600000,Tone,94.8,94.8,FM,12.5,Wałbrzych
331,SR6WB,439.362500,-,7.600000,Tone,94.8,88.5,FM,12.5,Wałbrzych
333,SR6WR,438.850000,-,7.600000,Tone,103.5,103.5,FM,12.5,Wrocław
334,SR6WRC,430.175000,split,70.260000,Tone,103.5,88.5,FM,12.5,Mokronos Gorny
335,SR6WS,438.925000,-,7.600000,Tone,94.8,94.8,FM,12.5,Wielka Sowa
336,SR6WY,439.075000,-,7.600000,Tone,71.9,71.9,FM,12.5,Wysoka k. Góry Św Anny
338,SR6Z,145.637500,-,0.600000,Tone,67.0,67.0,FM,12.5,Góra Świeradowiec
339,SR7ABZ,145.275000,-,0.600000,Tone,88.5,88.5,FM,12.5,Busko-Zdrój
340,SR7BU,145.237500,split,145.237500,Tone,77.0,77.0,FM,12.5,Burzenin
342,SR7DBZ,438.562500,-,7.600000,,88.5,88.5,FM,12.5,Busko-Zdroj
347,SR7E,145.762500,-,0.600000,Tone,77.0,77.0,FM,12.5,Bełchatów
351,SR7KGO,145.275000,split,433.250000,Tone,88.5,88.5,FM,12.5,Busko-Zdrój
352,SR7KI,438.725000,-,7.600000,Tone,88.5,88.5,FM,12.5,RTCN Święty Krzyż EmiTel - Łysa Góra/Nowa Słupia
353,SR7KP,439.425000,-,7.600000,Tone,88.5,88.5,FM,12.5,Kielce
354,SR7KU,438.925000,-,7.600000,Tone,82.5,88.5,FM,12.5,Kutno
355,SR7L,145.675000,-,0.600000,Tone,77.0,88.5,FM,12.5,Łódź
356,SR7LA,439.375000,-,7.600000,Tone,77.0,88.5,FM,12.5,Łódź
357,SR7LD,439.075000,-,7.600000,Tone,77.0,77.0,FM,12.5,Łódź
362,SR7LDZ,438.350000,-,7.600000,Tone,77.0,77.0,FM,12.5,Łódź
364,SR7LLX,438.875000,split,431.275000,,88.5,88.5,FM,12.5,
365,SR7LM,439.200000,-,7.600000,,88.5,88.5,FM,12.5,Łódź
366,SR7LO,1298.700000,-,28.000000,,88.5,88.5,FM,12.5,Łódź
368,SR7O,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Śnieżkowice POLKOMTEL
369,SR7OS,439.475000,-,7.600000,Tone,71.9,71.9,FM,12.5,Ostrowiec Świętokrzyski
370,SR7PA,439.400000,-,7.600000,Tone,77.0,88.5,FM,12.5,Pabianice
371,SR7PB,438.650000,-,7.600000,,88.5,118.8,FM,12.5,Bałtów
373,SR7SC,439.325000,-,7.600000,Tone,118.8,118.8,FM,12.5,Skierniewice
374,SR7SI,438.825000,-,7.600000,Tone,77.0,77.0,FM,12.5,Sieradz
375,SR7ST,439.150000,-,7.600000,Tone,110.9,110.9,FM,12.5,Staszów - wieża   Polkomtel Sp. z o.o. - Plus
377,SR7TCW,438.125000,split,145.300000,,88.5,88.5,FM,12.5,Złota
378,SR7TM,438.675000,-,7.600000,Tone,118.8,118.8,FM,12.5,Tomaszów Mazowiecki
379,SR7UAL,438.650000,-,7.600000,,88.5,88.5,DV,12.5,Łódź
380,SR7ULD,439.550000,-,7.600000,,88.5,88.5,DV,12.5,Łódź
382,SR7UTM,439.100000,-,7.600000,,88.5,88.5,DV,12.5,Tomaszów Mazowiecki
383,SR7UVK-B,439.125000,-,7.600000,,88.5,88.5,DV,12.5,Łysa Góra/Nowa Słupia - RTCN Święty Krzyż EmiTel
384,SR7UVL-B,439.450000,-,7.600000,,88.5,88.5,DV,12.5,Łódź
385,SR7UVV,439.487500,-,7.600000,,88.5,88.5,DV,12.5,Góra Kamieńsk wieża EmiTel
386,SR7UWI,438.525000,-,7.600000,,88.5,88.5,DV,12.5,Czastary
387,SR7V,145.625000,-,0.600000,Tone,88.5,88.5,FM,12.5,RTCN Święty Krzyż EmiTel - Łysa Góra/Nowa Słupia
